,SongID,Title,Duration,ArtistID,KeySignature,Tempo,TimeSignature,Loudness,Mode,Artist_Familiarity,Artist_Terms,Danceability,Song_Hotness,Artist_Hotness,Track_ID,Year,clean_term,ArtistLatitude,ArtistLongitude
156,SOFEAJC12A58A7F3AA,A Hard Road,304.8224,ARJ9DSA1187B990E00,7,94.304,3,-6.356,1,0.6268031063273776,48.0,0.0,0.5317220984213001,0.4052346907874076,TRACXIQ128F92E25AB,1965,rock,53.2606635,-2.1255158
157,SOFEAJC12A58A7F3AA,A Hard Road,304.8224,ARJ9DSA1187B990E00,7,94.304,3,-6.356,1,0.6268031063273776,48.0,0.0,0.5317220984213001,0.4052346907874076,TRACXIQ128F92E25AB,1965,rock,51.5073219,-0.1276474
159,SODOQYK12A6D4F77FF,Looking Back,156.9171,ARJ9DSA1187B990E00,0,120.736,4,-7.17,0,0.6268031063273776,48.0,0.0,,0.4052346907874076,TRAWWVS128F1482068,1965,rock,53.2606635,-2.1255158
160,SODOQYK12A6D4F77FF,Looking Back,156.9171,ARJ9DSA1187B990E00,0,120.736,4,-7.17,0,0.6268031063273776,48.0,0.0,,0.4052346907874076,TRAWWVS128F1482068,1965,rock,51.5073219,-0.1276474
162,SOUSMDW12AB0181781,"L'Amour Existe Encore""""",229.72036,AREMOC71187B996C2F,6,106.01,4,-7.336,0,0.6317025616094519,44.0,0.0,0.3943948561005826,0.45821074150211255,TRBGLAD128F9343692,1995,pop,50.8361447,4.3861737
163,SORWASK12A6D4FA5ED,Ramène Moi,273.13587,AREMOC71187B996C2F,2,109.965,4,-7.387,1,0.6317025616094519,44.0,0.0,0.3864772912554594,0.45821074150211255,TRBBKXZ128F4215C88,1995,pop,50.8361447,4.3861737
164,SOBMXKO12A8C138F28,Surrender To Me,222.64118,AREMOC71187B996C2F,10,139.711,4,-9.12,0,0.6317025616094519,44.0,0.0,0.0,0.45821074150211255,TRAWQHO128F4269D39,1995,pop,50.8361447,4.3861737
165,SOBVZHC12AB0181786,TLFM (Toutes Les Femmes En Moi),246.20363,AREMOC71187B996C2F,8,104.994,4,-6.945,0,0.6317025616094519,44.0,0.0,0.4191258929591558,0.45821074150211255,TRANUSB128F9343695,1995,pop,50.8361447,4.3861737
166,SOQQWJM12AB01889D5,Siempre,220.3424,ARUZLOS1269FCD4EF1,0,120.0,4,-7.009,1,0.460062797921414,9.0,0.0,,0.26702622085020095,TRBGBDZ12903CA0B18,1974,electro,48.884683,2.2695658
167,SOUVLMO12AB018CE39,One Thing,267.59791,ARATH401187B98A7DE,9,89.995,4,-12.836,1,0.5093637265084334,27.0,0.0,,0.29040349135623356,TRBGBEE12903CBD301,1985,electro,40.2205944,-74.7597219
168,SOUVLMO12AB018CE39,One Thing,267.59791,ARATH401187B98A7DE,9,89.995,4,-12.836,1,0.5093637265084334,27.0,0.0,,0.29040349135623356,TRBGBEE12903CBD301,1974,electro,40.2205944,-74.7597219
169,SOCTFYZ12AB018CE46,Love,287.37261,ARATH401187B98A7DE,0,43.991,1,-14.64,0,0.5093637265084334,27.0,0.0,,0.29040349135623356,TRAQJNQ12903CBD304,1985,electro,40.2205944,-74.7597219
170,SOCTFYZ12AB018CE46,Love,287.37261,ARATH401187B98A7DE,0,43.991,1,-14.64,0,0.5093637265084334,27.0,0.0,,0.29040349135623356,TRAQJNQ12903CBD304,1974,electro,40.2205944,-74.7597219
171,SOGCKGR12AB0184479,More than War,247.82322,ARATH401187B98A7DE,1,74.413,4,-11.51,0,0.5093637265084334,27.0,0.0,0.0,0.29040349135623356,TRAWTHB12903CB6497,1985,electro,40.2205944,-74.7597219
172,SOGCKGR12AB0184479,More than War,247.82322,ARATH401187B98A7DE,1,74.413,4,-11.51,0,0.5093637265084334,27.0,0.0,0.0,0.29040349135623356,TRAWTHB12903CB6497,1974,electro,40.2205944,-74.7597219
173,SOVRQHI12AB018A018,Será cuando regreses,178.23302,ARNDFTA125FEF32B22,0,88.304,4,-10.984,1,0.4993089666955358,26.0,0.0,,0.4429681887349921,TRBGBTM12903CA6613,1967,metal,41.8933203,12.4829321
175,SOOQGOK12AB0185F23,Per Colpa Tua,226.37669,ARNDFTA125FEF32B22,0,144.052,4,-2.957,1,0.4993089666955358,26.0,0.0,0.6112146226111387,0.4429681887349921,TRAQOOW128F932FA3C,1967,metal,41.8933203,12.4829321
181,SOQDVLK12AB018B3A1,Many Weapons Many Men,174.18404,ARMJTYS1257509DE8D,3,146.93,4,-4.861,1,0.4333772719415792,2.0,0.0,0.0,0.0,TRBGBSQ128F93673BD,1967,punk,35.7803977,-78.6390989
182,SOWYRWH12A8C13B9E8,You Can Make It (Album Version),247.09179,ARP0VU91187B9AE375,0,105.958,4,-10.476,1,0.47590149185871555,23.0,0.0,,0.34410364569333896,TRBGBLR128F4298AA9,1983,metal,40.3267407,-78.9219698
183,SOLKWBH12A6D4FCF6E,Te Vas Angel Mio,212.63628,AR51YM81187B9B536C,7,154.164,1,-7.031,1,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRBGBYN128F421991F,1979,metal,28.6523808,-106.0902046
184,SOLKWBH12A6D4FCF6E,Te Vas Angel Mio,212.63628,AR51YM81187B9B536C,7,154.164,1,-7.031,1,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRBGBYN128F421991F,1972,metal,28.6523808,-106.0902046
185,SOLKWBH12A6D4FCF6E,Te Vas Angel Mio,212.63628,AR51YM81187B9B536C,7,154.164,1,-7.031,1,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRBGBYN128F421991F,1976,metal,28.6523808,-106.0902046
186,SOHKRGU12A8C13F45E,Un Gran Vacio,174.602,AR51YM81187B9B536C,10,155.126,4,-7.938,0,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRBAWLE128F42919E2,1979,metal,28.6523808,-106.0902046
187,SOHKRGU12A8C13F45E,Un Gran Vacio,174.602,AR51YM81187B9B536C,10,155.126,4,-7.938,0,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRBAWLE128F42919E2,1972,metal,28.6523808,-106.0902046
188,SOHKRGU12A8C13F45E,Un Gran Vacio,174.602,AR51YM81187B9B536C,10,155.126,4,-7.938,0,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRBAWLE128F42919E2,1976,metal,28.6523808,-106.0902046
189,SOFUCJI12A8C142A03,Surfriendo El Castigo,221.64853,AR51YM81187B9B536C,7,206.637,4,-6.693,1,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRALPHD128F428A7B1,1979,metal,28.6523808,-106.0902046
190,SOFUCJI12A8C142A03,Surfriendo El Castigo,221.64853,AR51YM81187B9B536C,7,206.637,4,-6.693,1,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRALPHD128F428A7B1,1972,metal,28.6523808,-106.0902046
191,SOFUCJI12A8C142A03,Surfriendo El Castigo,221.64853,AR51YM81187B9B536C,7,206.637,4,-6.693,1,0.6035759828151032,18.0,0.0,,0.31802461979507607,TRALPHD128F428A7B1,1976,metal,28.6523808,-106.0902046
192,SOFHPMO12A6D4F5BC0,I Will Call Upon the Lord,109.322,AR21JV01187B999138,2,149.972,3,-8.244,1,0.1842501468246894,18.0,0.0,,0.0,TRBGDXO128EF3531E8,1974,house,50.8868222,3.4323622
194,SOAKNYW12A6D4F5FE4,What a Friend We Have in Jesus,402.96444,AR21JV01187B999138,1,117.858,1,-10.886,1,0.1842501468246894,18.0,0.0,,0.0,TRBDKBK128EF353211,1974,electro,50.8868222,3.4323622
196,SONQAVF12A6D4F5FE3,Morning Has Broken,170.26567,AR21JV01187B999138,0,104.981,4,-12.748,1,0.1842501468246894,18.0,0.0,0.0,0.0,TRAPPPE128EF353210,1974,house,50.8868222,3.4323622
198,SOLDQOV12A6D4F5BBB,Find us Faithful,298.9971,AR21JV01187B999138,7,126.884,4,-8.188,1,0.1842501468246894,18.0,0.0,0.0,0.0,TRAQOLQ128EF3531E3,1974,house,50.8868222,3.4323622
200,SOIQNTY12A6D4F5FE9,Amazing Grace,219.14077,AR21JV01187B999138,7,126.664,4,-9.237,1,0.1842501468246894,18.0,0.0,0.0,0.0,TRAZUSD128EF353216,1974,electro,50.8868222,3.4323622
205,SOYTBPL12AB018A8C5,Stars (GROWTH Ultraviolence Mix),271.12444,ARDOOH01187B991055,1,174.49,4,-3.264,1,0.4999392209886847,46.0,0.0,0.0,0.3744494304968199,TRBGDBT12903CDD795,1980,metal,51.5073219,-0.1276474
206,SOSLFMU12AB018FFEA,Murder Academy,303.04608,ARDOOH01187B991055,1,210.47,4,-10.57,1,0.4999392209886847,46.0,0.0,0.21508031850922793,0.3744494304968199,TRAASSO12903CDD2FF,1980,metal,51.5073219,-0.1276474
207,SODKUVJ12AB0187A4A,I Destructor (Lenny Dee Mix),367.41179,ARDOOH01187B991055,1,174.57,4,-9.249,1,0.4999392209886847,46.0,0.0,0.21508031850922793,0.3744494304968199,TRACCLY12903CDD7C4,1980,metal,51.5073219,-0.1276474
208,SOZZPMT12A8AE47FF3,Chira,314.01751,ARDRQOR11F4C844DA4,0,100.441,4,-14.744,1,0.20749124732341506,1.0,0.0,,0.0,TRBGDYF128F4233ED0,1985,Greece,39.2074811,26.1342123
209,SOLBKHE12A8AE47FBF,Gamilia Patinada,141.34812,ARDRQOR11F4C844DA4,5,154.099,1,-15.279,1,0.20749124732341506,1.0,0.0,,0.0,TRBDGSN128F4233EB8,1985,Greece,39.2074811,26.1342123
210,SOLGLIH12A8C13E35E,Singing  Bowls_Saxophone & Voice,329.42975,ARGAWJY11F50C50904,2,76.009,3,-21.207,0,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRBGAUG128F428378E,1987,ambient,51.2211097,4.3997081
211,SOLGLIH12A8C13E35E,Singing  Bowls_Saxophone & Voice,329.42975,ARGAWJY11F50C50904,2,76.009,3,-21.207,0,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRBGAUG128F428378E,1970,ambient,51.2211097,4.3997081
212,SOLGLIH12A8C13E35E,Singing  Bowls_Saxophone & Voice,329.42975,ARGAWJY11F50C50904,2,76.009,3,-21.207,0,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRBGAUG128F428378E,1974,ambient,51.2211097,4.3997081
214,SOFXTES12AB01831D1,The Sun is here for you,278.83057,ARGAWJY11F50C50904,7,90.556,1,-15.782,1,0.3173913800886155,1.0,0.0,0.0,0.3452847729883983,TRBCUIV128F9309077,1987,ambient,51.2211097,4.3997081
215,SOFXTES12AB01831D1,The Sun is here for you,278.83057,ARGAWJY11F50C50904,7,90.556,1,-15.782,1,0.3173913800886155,1.0,0.0,0.0,0.3452847729883983,TRBCUIV128F9309077,1970,ambient,51.2211097,4.3997081
216,SOFXTES12AB01831D1,The Sun is here for you,278.83057,ARGAWJY11F50C50904,7,90.556,1,-15.782,1,0.3173913800886155,1.0,0.0,0.0,0.3452847729883983,TRBCUIV128F9309077,1974,ambient,51.2211097,4.3997081
218,SOPWDVC12AB0185A86,Om,345.0771,ARGAWJY11F50C50904,0,19.657,1,-21.779,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRALIKY128F930B3BE,1987,ambient,51.2211097,4.3997081
219,SOPWDVC12AB0185A86,Om,345.0771,ARGAWJY11F50C50904,0,19.657,1,-21.779,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRALIKY128F930B3BE,1970,ambient,51.2211097,4.3997081
220,SOPWDVC12AB0185A86,Om,345.0771,ARGAWJY11F50C50904,0,19.657,1,-21.779,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRALIKY128F930B3BE,1974,ambient,51.2211097,4.3997081
222,SOWMUXA12AB01840EC,The Lords Prayer,145.68444,ARGAWJY11F50C50904,8,27.163,1,-16.051,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRABPCJ128F930903D,1987,ambient,51.2211097,4.3997081
223,SOWMUXA12AB01840EC,The Lords Prayer,145.68444,ARGAWJY11F50C50904,8,27.163,1,-16.051,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRABPCJ128F930903D,1970,ambient,51.2211097,4.3997081
224,SOWMUXA12AB01840EC,The Lords Prayer,145.68444,ARGAWJY11F50C50904,8,27.163,1,-16.051,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRABPCJ128F930903D,1974,ambient,51.2211097,4.3997081
226,SOVAVUD12AB01832AE,Kyrie Eleison,159.84281,ARGAWJY11F50C50904,11,0.0,1,-20.931,0,0.3173913800886155,1.0,0.0,0.0,0.3452847729883983,TRAMHKT128F9309043,1987,ambient,51.2211097,4.3997081
227,SOVAVUD12AB01832AE,Kyrie Eleison,159.84281,ARGAWJY11F50C50904,11,0.0,1,-20.931,0,0.3173913800886155,1.0,0.0,0.0,0.3452847729883983,TRAMHKT128F9309043,1970,ambient,51.2211097,4.3997081
228,SOVAVUD12AB01832AE,Kyrie Eleison,159.84281,ARGAWJY11F50C50904,11,0.0,1,-20.931,0,0.3173913800886155,1.0,0.0,0.0,0.3452847729883983,TRAMHKT128F9309043,1974,ambient,51.2211097,4.3997081
230,SOQIJPO12A8C13E369,Deep Voices,164.98893,ARGAWJY11F50C50904,2,21.438,1,-24.773,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRAEXGP128F4283791,1987,ambient,51.2211097,4.3997081
231,SOQIJPO12A8C13E369,Deep Voices,164.98893,ARGAWJY11F50C50904,2,21.438,1,-24.773,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRAEXGP128F4283791,1970,ambient,51.2211097,4.3997081
232,SOQIJPO12A8C13E369,Deep Voices,164.98893,ARGAWJY11F50C50904,2,21.438,1,-24.773,1,0.3173913800886155,1.0,0.0,,0.3452847729883983,TRAEXGP128F4283791,1974,ambient,51.2211097,4.3997081
234,SOPBEBP12AB0181527,Famous One,265.82159,ARYXOV81187B99831D,5,118.62,4,-5.742,1,0.6091819919205147,27.0,0.0,0.6356300378046121,0.5092430986786269,TRBGAWQ128F9305F25,1974,metal,38.628683,-92.5659635
235,SOPBEBP12AB0181527,Famous One,265.82159,ARYXOV81187B99831D,5,118.62,4,-5.742,1,0.6091819919205147,27.0,0.0,0.6356300378046121,0.5092430986786269,TRBGAWQ128F9305F25,1985,metal,38.628683,-92.5659635
236,SOFAOMI12A6D4FA2D8,Shattered Life,209.73669,ARYXOV81187B99831D,2,150.575,4,-5.324,0,0.6091819919205147,27.0,0.0,0.7803116042518864,0.5092430986786269,TRBIJYB128F14AE326,1974,metal,38.628683,-92.5659635
237,SOFAOMI12A6D4FA2D8,Shattered Life,209.73669,ARYXOV81187B99831D,2,150.575,4,-5.324,0,0.6091819919205147,27.0,0.0,0.7803116042518864,0.5092430986786269,TRBIJYB128F14AE326,1985,metal,38.628683,-92.5659635
238,SOXJXPH12A58A7E199,Sabados,257.14893,ARYXOV81187B99831D,4,141.987,4,-4.935,1,0.6091819919205147,27.0,0.0,0.2374078265082083,0.5092430986786269,TRAXNVF128F4252B36,1974,metal,38.628683,-92.5659635
239,SOXJXPH12A58A7E199,Sabados,257.14893,ARYXOV81187B99831D,4,141.987,4,-4.935,1,0.6091819919205147,27.0,0.0,0.2374078265082083,0.5092430986786269,TRAXNVF128F4252B36,1985,metal,38.628683,-92.5659635
240,SOYCYPP12AB0185E21,Lead Me To The Cross (Acoustic),287.73832,ARYXOV81187B99831D,6,150.089,4,-6.183,1,0.6091819919205147,27.0,0.0,0.5165006321566805,0.5092430986786269,TRAZLFO12903CB6C0B,1974,metal,38.628683,-92.5659635
241,SOYCYPP12AB0185E21,Lead Me To The Cross (Acoustic),287.73832,ARYXOV81187B99831D,6,150.089,4,-6.183,1,0.6091819919205147,27.0,0.0,0.5165006321566805,0.5092430986786269,TRAZLFO12903CB6C0B,1985,metal,38.628683,-92.5659635
242,SOVEWXM12AB0181FEC,Chanson Populaire,167.65342,ARWNJYQ1187FB56F25,9,88.24,4,-8.131,1,0.5724826177782087,9.0,0.0,,0.37222988227611714,TRBGAUU128F93382E0,1994,pop,36.8448348,-76.2863999
243,SOBCMRK12A8AE488DF,Dangerously In Love Medley,419.70893,AR65K7A1187FB4DAA4,3,109.522,4,-5.584,0,0.8894607253481954,28.0,0.0,,0.6194314223109001,TRBGQKE128F425EDC9,1985,vocal,29.7589382,-95.3676974
245,SOBCMRK12A8AE488DF,Dangerously In Love Medley,419.70893,AR65K7A1187FB4DAA4,3,109.522,4,-5.584,0,0.8894607253481954,28.0,0.0,,0.6194314223109001,TRBGQKE128F425EDC9,1974,vocal,29.7589382,-95.3676974
247,SOBEVGM12A67ADBCA7,Baby Boy [feat. Beyonce],245.34159,AR65K7A1187FB4DAA4,1,91.099,4,-7.663,1,0.8844610520596998,28.0,0.0,0.5690490346799796,0.6194314223109001,TRBDOVF128E0795641,1985,vocal,29.7589382,-95.3676974
249,SOBEVGM12A67ADBCA7,Baby Boy [feat. Beyonce],245.34159,AR65K7A1187FB4DAA4,1,91.099,4,-7.663,1,0.8844610520596998,28.0,0.0,0.5690490346799796,0.6194314223109001,TRBDOVF128E0795641,1974,vocal,29.7589382,-95.3676974
251,SOYVXRJ12AB017CDD6,Ring The Alarm,212.16608,AR65K7A1187FB4DAA4,9,113.812,1,-6.295,1,0.8894607256561908,28.0,0.0,,0.6194314223109001,TRAJVHI128F930EFAF,1985,vocal,29.7589382,-95.3676974
253,SOYVXRJ12AB017CDD6,Ring The Alarm,212.16608,AR65K7A1187FB4DAA4,9,113.812,1,-6.295,1,0.8894607256561908,28.0,0.0,,0.6194314223109001,TRAJVHI128F930EFAF,1974,vocal,29.7589382,-95.3676974
255,SOYNBBT12A8AE46457,Irreplaceable (Irreemplazable),230.55628,AR65K7A1187FB4DAA4,10,87.992,4,-4.883,1,0.8894607253481954,28.0,0.0,,0.6120672682978017,TRAJSRH128F425DDC7,1985,vocal,29.7589382,-95.3676974
257,SOYNBBT12A8AE46457,Irreplaceable (Irreemplazable),230.55628,AR65K7A1187FB4DAA4,10,87.992,4,-4.883,1,0.8894607253481954,28.0,0.0,,0.6120672682978017,TRAJSRH128F425DDC7,1974,vocal,29.7589382,-95.3676974
259,SOFQBMN12A8C1428AD,Single Ladies (Put A Ring On It),466.05016,AR65K7A1187FB4DAA4,11,84.1,1,-6.593,0,0.8894607253481954,28.0,0.0,,0.6194314223109001,TRAPZTV128F92CAA4E,1985,vocal,29.7589382,-95.3676974
261,SOFQBMN12A8C1428AD,Single Ladies (Put A Ring On It),466.05016,AR65K7A1187FB4DAA4,11,84.1,1,-6.593,0,0.8894607253481954,28.0,0.0,,0.6194314223109001,TRAPZTV128F92CAA4E,1974,vocal,29.7589382,-95.3676974
263,SOXTCSF12A8AE4628A,Ring The Alarm,161.38404,AR65K7A1187FB4DAA4,11,113.992,3,-3.964,0,0.8894607253481954,28.0,0.0,,0.6120672682978017,TRAQHAK128F425EDD8,1985,vocal,29.7589382,-95.3676974
265,SOXTCSF12A8AE4628A,Ring The Alarm,161.38404,AR65K7A1187FB4DAA4,11,113.992,3,-3.964,0,0.8894607253481954,28.0,0.0,,0.6120672682978017,TRAQHAK128F425EDD8,1974,vocal,29.7589382,-95.3676974
267,SORLLRN12A58A7F1EE,Be With You,260.20526,AR65K7A1187FB4DAA4,5,149.913,4,-6.259,0,0.8894607253481954,28.0,0.0,0.6672794941570311,0.6120672682978017,TRAFYGO128F42727E7,1985,vocal,29.7589382,-95.3676974
269,SORLLRN12A58A7F1EE,Be With You,260.20526,AR65K7A1187FB4DAA4,5,149.913,4,-6.259,0,0.8894607253481954,28.0,0.0,0.6672794941570311,0.6120672682978017,TRAFYGO128F42727E7,1974,vocal,29.7589382,-95.3676974
271,SOKXYUW12A8C140229,Check On It,211.17342,AR65K7A1187FB4DAA4,11,110.695,5,-4.293,0,0.8894607253481954,28.0,0.0,0.7295154739296363,0.6120672682978017,TRAYQLP128F92FA224,1985,vocal,29.7589382,-95.3676974
273,SOKXYUW12A8C140229,Check On It,211.17342,AR65K7A1187FB4DAA4,11,110.695,5,-4.293,0,0.8894607253481954,28.0,0.0,0.7295154739296363,0.6120672682978017,TRAYQLP128F92FA224,1974,vocal,29.7589382,-95.3676974
275,SOMBVNV12A8C1361F0,Krazy In Luv,254.98077,AR65K7A1187FB4DAA4,2,99.694,4,-5.533,1,0.8894607253481954,28.0,0.0,,0.6120672682978017,TRAWALQ128F427E65A,1985,vocal,29.7589382,-95.3676974
277,SOMBVNV12A8C1361F0,Krazy In Luv,254.98077,AR65K7A1187FB4DAA4,2,99.694,4,-5.533,1,0.8894607253481954,28.0,0.0,,0.6120672682978017,TRAWALQ128F427E65A,1974,vocal,29.7589382,-95.3676974
279,SOCOZST12A67020452,Parallel Universe (Album Version),269.34812,ARE8GLF1187FB52532,0,124.915,1,-2.976,0,0.8339679720525084,24.0,0.0,0.7732927622105932,0.5769038155883393,TRBGQAB128E07877E4,1969,metal,34.0536909,-118.242766
280,SOCOZST12A67020452,Parallel Universe (Album Version),269.34812,ARE8GLF1187FB52532,0,124.915,1,-2.976,0,0.8339679720525084,24.0,0.0,0.7732927622105932,0.5769038155883393,TRBGQAB128E07877E4,1968,metal,34.0536909,-118.242766
281,SOCOZST12A67020452,Parallel Universe (Album Version),269.34812,ARE8GLF1187FB52532,0,124.915,1,-2.976,0,0.8339679720525084,24.0,0.0,0.7732927622105932,0.5769038155883393,TRBGQAB128E07877E4,2005,metal,34.0536909,-118.242766
282,SOMMJVR12A6D4F98E0,Hard To Concentrate (Album Version),241.84118,ARE8GLF1187FB52532,4,105.294,4,-7.95,0,0.8339679720525084,24.0,0.0,0.7354556780509899,0.5769038155883393,TRBAMXF128F1470AD6,1969,metal,34.0536909,-118.242766
283,SOMMJVR12A6D4F98E0,Hard To Concentrate (Album Version),241.84118,ARE8GLF1187FB52532,4,105.294,4,-7.95,0,0.8339679720525084,24.0,0.0,0.7354556780509899,0.5769038155883393,TRBAMXF128F1470AD6,1968,metal,34.0536909,-118.242766
284,SOMMJVR12A6D4F98E0,Hard To Concentrate (Album Version),241.84118,ARE8GLF1187FB52532,4,105.294,4,-7.95,0,0.8339679720525084,24.0,0.0,0.7354556780509899,0.5769038155883393,TRBAMXF128F1470AD6,2005,metal,34.0536909,-118.242766
285,SOAZXQK12A6D4F9D99,Buckle Down (2002 Digital Remaster),203.96363,ARE8GLF1187FB52532,0,110.875,4,-5.735,1,0.8339679720525084,24.0,0.0,,0.5762019662804653,TRBHGDD128F1486C2E,1969,metal,34.0536909,-118.242766
286,SOAZXQK12A6D4F9D99,Buckle Down (2002 Digital Remaster),203.96363,ARE8GLF1187FB52532,0,110.875,4,-5.735,1,0.8339679720525084,24.0,0.0,,0.5762019662804653,TRBHGDD128F1486C2E,1968,metal,34.0536909,-118.242766
287,SOAZXQK12A6D4F9D99,Buckle Down (2002 Digital Remaster),203.96363,ARE8GLF1187FB52532,0,110.875,4,-5.735,1,0.8339679720525084,24.0,0.0,,0.5762019662804653,TRBHGDD128F1486C2E,2005,metal,34.0536909,-118.242766
288,SOMJNVK12A6D4FC4B2,American Ghost Dance (2003 Digital Remastered),231.23546,ARE8GLF1187FB52532,0,111.541,4,-4.818,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRAJBJG128F14A1EA1,1969,metal,34.0536909,-118.242766
289,SOMJNVK12A6D4FC4B2,American Ghost Dance (2003 Digital Remastered),231.23546,ARE8GLF1187FB52532,0,111.541,4,-4.818,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRAJBJG128F14A1EA1,1968,metal,34.0536909,-118.242766
290,SOMJNVK12A6D4FC4B2,American Ghost Dance (2003 Digital Remastered),231.23546,ARE8GLF1187FB52532,0,111.541,4,-4.818,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRAJBJG128F14A1EA1,2005,metal,34.0536909,-118.242766
291,SOBANAT12A6D4F7501,Naked In The Rain (Album Version),265.63873,ARE8GLF1187FB52532,2,116.282,4,-10.557,1,0.8339679720525084,24.0,0.0,0.7064300720873594,0.5769038155883393,TRADJAO128F146D76E,1969,metal,34.0536909,-118.242766
292,SOBANAT12A6D4F7501,Naked In The Rain (Album Version),265.63873,ARE8GLF1187FB52532,2,116.282,4,-10.557,1,0.8339679720525084,24.0,0.0,0.7064300720873594,0.5769038155883393,TRADJAO128F146D76E,1968,metal,34.0536909,-118.242766
293,SOBANAT12A6D4F7501,Naked In The Rain (Album Version),265.63873,ARE8GLF1187FB52532,2,116.282,4,-10.557,1,0.8339679720525084,24.0,0.0,0.7064300720873594,0.5769038155883393,TRADJAO128F146D76E,2005,metal,34.0536909,-118.242766
294,SOVEIBB12A8C13E5C3,Snow [Hey Oh] [Live Version],319.55546,ARE8GLF1187FB52532,8,106.575,4,-4.144,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRAIQNF128F428386A,1969,metal,34.0536909,-118.242766
295,SOVEIBB12A8C13E5C3,Snow [Hey Oh] [Live Version],319.55546,ARE8GLF1187FB52532,8,106.575,4,-4.144,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRAIQNF128F428386A,1968,metal,34.0536909,-118.242766
296,SOVEIBB12A8C13E5C3,Snow [Hey Oh] [Live Version],319.55546,ARE8GLF1187FB52532,8,106.575,4,-4.144,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRAIQNF128F428386A,2005,metal,34.0536909,-118.242766
297,SOPNFTX12A67020455,Get On Top (Album Version),198.05995,ARE8GLF1187FB52532,4,76.986,3,-1.479,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRACMMG128F146D705,1969,metal,34.0536909,-118.242766
298,SOPNFTX12A67020455,Get On Top (Album Version),198.05995,ARE8GLF1187FB52532,4,76.986,3,-1.479,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRACMMG128F146D705,1968,metal,34.0536909,-118.242766
299,SOPNFTX12A67020455,Get On Top (Album Version),198.05995,ARE8GLF1187FB52532,4,76.986,3,-1.479,0,0.8339679720525084,24.0,0.0,,0.5769038155883393,TRACMMG128F146D705,2005,metal,34.0536909,-118.242766
300,SONAEER12A67020459,Emit Remmus (Album Version),240.19546,ARE8GLF1187FB52532,0,112.961,4,-2.267,0,0.8339679720525084,24.0,0.0,0.7345132497062585,0.5769038155883393,TRAKHXX128E07877EB,1969,metal,34.0536909,-118.242766
301,SONAEER12A67020459,Emit Remmus (Album Version),240.19546,ARE8GLF1187FB52532,0,112.961,4,-2.267,0,0.8339679720525084,24.0,0.0,0.7345132497062585,0.5769038155883393,TRAKHXX128E07877EB,1968,metal,34.0536909,-118.242766
302,SONAEER12A67020459,Emit Remmus (Album Version),240.19546,ARE8GLF1187FB52532,0,112.961,4,-2.267,0,0.8339679720525084,24.0,0.0,0.7345132497062585,0.5769038155883393,TRAKHXX128E07877EB,2005,metal,34.0536909,-118.242766
303,SOQLJFO12A6D4F7503,The Greeting Song (Album Version),193.43628,ARE8GLF1187FB52532,9,134.221,4,-9.959,1,0.8339679720525084,24.0,0.0,0.7015192000067242,0.5769038155883393,TRAWDOU128F146D770,1969,metal,34.0536909,-118.242766
304,SOQLJFO12A6D4F7503,The Greeting Song (Album Version),193.43628,ARE8GLF1187FB52532,9,134.221,4,-9.959,1,0.8339679720525084,24.0,0.0,0.7015192000067242,0.5769038155883393,TRAWDOU128F146D770,1968,metal,34.0536909,-118.242766
305,SOQLJFO12A6D4F7503,The Greeting Song (Album Version),193.43628,ARE8GLF1187FB52532,9,134.221,4,-9.959,1,0.8339679720525084,24.0,0.0,0.7015192000067242,0.5769038155883393,TRAWDOU128F146D770,2005,metal,34.0536909,-118.242766
306,SOAZIRE12A6702046F,Venice Queen (Album Version),367.01995,ARE8GLF1187FB52532,0,88.57,4,-5.278,1,0.8339679720525084,24.0,0.0,0.9117334982310725,0.5762019662804653,TRAHYMJ128E0787801,1969,metal,34.0536909,-118.242766
